; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866.fasta -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866.fasta
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
hg38_chr1_28642839_28643426_+	cluster_3_node_1_2motifs	D	254	279	9.2
hg38_chr1_28647993_28648496_+	cluster_3_node_1_2motifs	D	328	353	8.1
hg38_chr1_28668582_28668852_+	cluster_3_node_1_2motifs	D	219	244	11.4
hg38_chr1_28882029_28882314_+	cluster_3_node_1_2motifs	D	157	182	1.1
hg38_chr1_28926843_28927218_+	cluster_3_node_1_2motifs	R	253	278	-0.3
hg38_chr1_29181839_29182400_+	cluster_3_node_1_2motifs	R	8	33	10.5
hg38_chr1_31644714_31645299_+	cluster_3_node_1_2motifs	R	27	52	7.3
hg38_chr1_31788471_31788832_+	cluster_3_node_1_2motifs	R	322	347	11.1
hg38_chr1_31944277_31944683_+	cluster_3_node_1_2motifs	R	217	242	15.4
hg38_chr1_32013609_32014000_+	cluster_3_node_1_2motifs	D	305	330	9.1
hg38_chr1_32179530_32179915_+	cluster_3_node_1_2motifs	D	64	89	10.1
hg38_chr1_32222094_32222631_+	cluster_3_node_1_2motifs	R	185	210	8.7
hg38_chr1_32351170_32351645_+	cluster_3_node_1_2motifs	D	408	433	15.7
hg38_chr1_32650375_32651184_+	cluster_3_node_1_2motifs	R	670	695	12.8
hg38_chr1_32817210_32817864_+	cluster_3_node_1_2motifs	R	272	297	12.0
hg38_chr1_33036886_33037295_+	cluster_3_node_1_2motifs	D	65	90	6.5
hg38_chr1_33126983_33127806_+	cluster_3_node_1_2motifs	R	546	571	7.5
hg38_chr1_33472306_33472854_+	cluster_3_node_1_2motifs	R	394	419	15.3
hg38_chr1_34859626_34860001_+	cluster_3_node_1_2motifs	D	81	106	10.8
hg38_chr1_35557010_35557690_+	cluster_3_node_1_2motifs	R	502	527	11.5
hg38_chr1_35715510_35715830_+	cluster_3_node_1_2motifs	D	247	272	3.1
hg38_chr1_35769397_35769704_+	cluster_3_node_1_2motifs	R	244	269	8.6
hg38_chr1_35930896_35931389_+	cluster_3_node_1_2motifs	D	403	428	13.6
hg38_chr1_36088625_36089140_+	cluster_3_node_1_2motifs	R	485	510	13.7
hg38_chr1_36149178_36149549_+	cluster_3_node_1_2motifs	D	204	229	12.8
hg38_chr1_36160910_36161224_+	cluster_3_node_1_2motifs	R	87	112	7.1
hg38_chr1_3624555_3625094_+	cluster_3_node_1_2motifs	R	417	442	18.8
hg38_chr1_36385720_36386176_+	cluster_3_node_1_2motifs	D	147	172	17.3
hg38_chr1_36401037_36401427_+	cluster_3_node_1_2motifs	R	37	62	9.1
hg38_chr1_3649858_3650404_+	cluster_3_node_1_2motifs	D	153	178	9.3
hg38_chr1_3747213_3747634_+	cluster_3_node_1_2motifs	R	247	272	14.7
hg38_chr1_37554176_37554445_+	cluster_3_node_1_2motifs	D	14	39	6.6
hg38_chr1_37595791_37596240_+	cluster_3_node_1_2motifs	D	224	249	14.2
hg38_chr1_37807523_37808441_+	cluster_3_node_1_2motifs	R	780	805	13.0
hg38_chr1_37859410_37859857_+	cluster_3_node_1_2motifs	R	375	400	10.3
hg38_chr1_37946715_37947062_+	cluster_3_node_1_2motifs	D	121	146	10.1
hg38_chr1_3796253_3796771_+	cluster_3_node_1_2motifs	D	10	35	10.8
hg38_chr1_37989828_37990381_+	cluster_3_node_1_2motifs	R	441	466	5.9
hg38_chr1_38012375_38013002_+	cluster_3_node_1_2motifs	D	539	564	3.9
hg38_chr1_38873307_38873764_+	cluster_3_node_1_2motifs	R	298	323	8.9
hg38_chr1_38991005_38991322_+	cluster_3_node_1_2motifs	R	59	84	16.5
hg38_chr1_39559473_39559952_+	cluster_3_node_1_2motifs	D	76	101	10.5
hg38_chr1_39738544_39739130_+	cluster_3_node_1_2motifs	R	284	309	11.5
hg38_chr1_39788977_39789291_+	cluster_3_node_1_2motifs	D	263	288	10.8
hg38_chr1_40039964_40040974_+	cluster_3_node_1_2motifs	R	939	964	9.9
hg38_chr1_40257724_40258407_+	cluster_3_node_1_2motifs	R	401	426	8.5
hg38_chr1_40373464_40374084_+	cluster_3_node_1_2motifs	R	188	213	12.2
hg38_chr1_40476979_40477380_+	cluster_3_node_1_2motifs	R	278	303	10.8
hg38_chr1_40531284_40531774_+	cluster_3_node_1_2motifs	R	404	429	5.4
hg38_chr1_40708983_40709474_+	cluster_3_node_1_2motifs	R	450	475	-0.2
hg38_chr1_40979166_40979519_+	cluster_3_node_1_2motifs	D	156	181	9.9
hg38_chr1_41365719_41366028_+	cluster_3_node_1_2motifs	R	241	266	6.0
hg38_chr1_42335001_42335474_+	cluster_3_node_1_2motifs	D	251	276	13.7
hg38_chr1_42456445_42457042_+	cluster_3_node_1_2motifs	R	59	84	11.8
hg38_chr1_42462958_42463418_+	cluster_3_node_1_2motifs	D	178	203	7.6
hg38_chr1_42658099_42658627_+	cluster_3_node_1_2motifs	R	222	247	6.8
hg38_chr1_42682076_42682355_+	cluster_3_node_1_2motifs	D	38	63	8.2
hg38_chr1_42756997_42757367_+	cluster_3_node_1_2motifs	D	49	74	2.7
hg38_chr1_42846301_42846849_+	cluster_3_node_1_2motifs	D	510	535	12.3
hg38_chr1_43172046_43172532_+	cluster_3_node_1_2motifs	R	133	158	6.5
hg38_chr1_43358588_43359107_+	cluster_3_node_1_2motifs	D	128	153	18.2
hg38_chr1_43389548_43390174_+	cluster_3_node_1_2motifs	R	483	508	10.3
hg38_chr1_43946479_43946867_+	cluster_3_node_1_2motifs	R	228	253	8.5
hg38_chr1_43969628_43970181_+	cluster_3_node_1_2motifs	R	258	283	12.1
hg38_chr1_44213169_44213815_+	cluster_3_node_1_2motifs	D	497	522	9.4
hg38_chr1_45303449_45303915_+	cluster_3_node_1_2motifs	R	188	213	16.1
hg38_chr1_45339796_45340352_+	cluster_3_node_1_2motifs	D	355	380	10.6
hg38_chr1_45583791_45584207_+	cluster_3_node_1_2motifs	R	120	145	8.1
hg38_chr1_45687924_45688564_+	cluster_3_node_1_2motifs	D	614	639	1.1
hg38_chr1_46198280_46198566_+	cluster_3_node_1_2motifs	R	239	264	16.4
hg38_chr1_46303391_46303934_+	cluster_3_node_1_2motifs	D	497	522	1.4
hg38_chr1_46340652_46341049_+	cluster_3_node_1_2motifs	R	275	300	5.0
hg38_chr1_46394296_46394605_+	cluster_3_node_1_2motifs	R	153	178	12.2
hg38_chr1_46668247_46668581_+	cluster_3_node_1_2motifs	R	220	245	15.7
hg38_chr1_46719018_46719512_+	cluster_3_node_1_2motifs	R	31	56	14.4
hg38_chr1_47314006_47314652_+	cluster_3_node_1_2motifs	D	95	120	11.3
hg38_chr1_48472148_48472433_+	cluster_3_node_1_2motifs	R	61	86	13.6
hg38_chr1_51879075_51879445_+	cluster_3_node_1_2motifs	R	91	116	3.4
hg38_chr1_52033590_52034115_+	cluster_3_node_1_2motifs	D	73	98	5.4
hg38_chr1_52141718_52142123_+	cluster_3_node_1_2motifs	D	229	254	12.3
hg38_chr1_52366032_52366360_+	cluster_3_node_1_2motifs	D	72	97	11.4
hg38_chr1_52404275_52404857_+	cluster_3_node_1_2motifs	D	172	197	10.9
hg38_chr1_53014776_53015206_+	cluster_3_node_1_2motifs	R	140	165	0.1
hg38_chr1_53196489_53197031_+	cluster_3_node_1_2motifs	D	477	502	10.4
hg38_chr1_53220032_53220508_+	cluster_3_node_1_2motifs	D	204	229	18.0
hg38_chr1_53238362_53238841_+	cluster_3_node_1_2motifs	D	313	338	9.7
hg38_chr1_53838443_53838720_+	cluster_3_node_1_2motifs	R	106	131	4.3
hg38_chr1_53889614_53889979_+	cluster_3_node_1_2motifs	R	18	43	11.7
hg38_chr1_54052658_54053841_+	cluster_3_node_1_2motifs	D	605	630	9.7
hg38_chr1_54715556_54716195_+	cluster_3_node_1_2motifs	D	207	232	13.8
hg38_chr1_54764498_54764909_+	cluster_3_node_1_2motifs	D	302	327	15.0
hg38_chr1_57623053_57623372_+	cluster_3_node_1_2motifs	R	120	145	5.2
hg38_chr1_58784258_58784750_+	cluster_3_node_1_2motifs	D	52	77	9.6
hg38_chr1_58816228_58816624_+	cluster_3_node_1_2motifs	R	148	173	11.7
hg38_chr1_61724978_61725373_+	cluster_3_node_1_2motifs	D	173	198	8.8
hg38_chr1_61742326_61742606_+	cluster_3_node_1_2motifs	D	48	73	15.2
hg38_chr1_6235972_6236319_+	cluster_3_node_1_2motifs	D	131	156	16.4
hg38_chr1_62436201_62436642_+	cluster_3_node_1_2motifs	D	133	158	8.2
hg38_chr1_6246019_6246298_+	cluster_3_node_1_2motifs	D	112	137	7.8
hg38_chr1_63323615_63323899_+	cluster_3_node_1_2motifs	R	227	252	11.4
hg38_chr1_63523037_63523754_+	cluster_3_node_1_2motifs	D	209	234	2.8
hg38_chr1_65255871_65256158_+	cluster_3_node_1_2motifs	D	172	197	5.0
hg38_chr1_65420436_65420911_+	cluster_3_node_1_2motifs	R	95	120	12.6
hg38_chr1_6579798_6580161_+	cluster_3_node_1_2motifs	D	127	152	9.0
hg38_chr1_66924926_66925476_+	cluster_3_node_1_2motifs	R	136	161	9.4
hg38_chr1_67430130_67430867_+	cluster_3_node_1_2motifs	D	27	52	13.8
hg38_chr1_67831996_67832309_+	cluster_3_node_1_2motifs	D	16	41	1.4
hg38_chr1_6784915_6785410_+	cluster_3_node_1_2motifs	R	322	347	9.9
hg38_chr1_70354692_70355088_+	cluster_3_node_1_2motifs	D	86	111	8.0
hg38_chr1_71081025_71081512_+	cluster_3_node_1_2motifs	R	17	42	3.3
hg38_chr1_77683238_77683705_+	cluster_3_node_1_2motifs	R	242	267	15.5
hg38_chr1_7770991_7771475_+	cluster_3_node_1_2motifs	D	244	269	13.5
hg38_chr1_77759586_77760030_+	cluster_3_node_1_2motifs	R	327	352	12.5
hg38_chr1_77779445_77779853_+	cluster_3_node_1_2motifs	R	296	321	12.5
hg38_chr1_7961630_7962059_+	cluster_3_node_1_2motifs	R	269	294	13.2
hg38_chr1_827328_827655_+	cluster_3_node_1_2motifs	R	257	282	17.4
hg38_chr1_84077778_84078141_+	cluster_3_node_1_2motifs	D	322	347	16.6
hg38_chr1_84478896_84479547_+	cluster_3_node_1_2motifs	R	615	640	10.4
hg38_chr1_84505836_84506128_+	cluster_3_node_1_2motifs	D	124	149	13.5
hg38_chr1_85259365_85260061_+	cluster_3_node_1_2motifs	D	329	354	11.9
hg38_chr1_85276185_85276659_+	cluster_3_node_1_2motifs	D	69	94	14.7
hg38_chr1_86914425_86914749_+	cluster_3_node_1_2motifs	R	177	202	15.3
hg38_chr1_8822768_8823086_+	cluster_3_node_1_2motifs	D	144	169	-2.2
hg38_chr1_8878523_8879075_+	cluster_3_node_1_2motifs	R	472	497	11.6
hg38_chr1_88992553_88993140_+	cluster_3_node_1_2motifs	R	273	298	17.5
hg38_chr1_92080047_92080446_+	cluster_3_node_1_2motifs	R	237	262	6.6
hg38_chr1_93345605_93346126_+	cluster_3_node_1_2motifs	R	212	237	10.4
hg38_chr1_93878938_93879424_+	cluster_3_node_1_2motifs	D	64	89	11.5
hg38_chr1_941667_942032_+	cluster_3_node_1_2motifs	R	206	231	15.6
hg38_chr1_94417966_94418400_+	cluster_3_node_1_2motifs	D	396	421	15.7
hg38_chr1_95072656_95073027_+	cluster_3_node_1_2motifs	D	199	224	2.5
hg38_chr1_959004_959556_+	cluster_3_node_1_2motifs	D	302	327	16.6
hg38_chr1_9687146_9687584_+	cluster_3_node_1_2motifs	R	299	324	6.6
hg38_chr1_9910344_9910773_+	cluster_3_node_1_2motifs	R	62	87	18.6
hg38_chr1_9943095_9943680_+	cluster_3_node_1_2motifs	R	265	290	6.7
hg38_chr1_99766439_99766858_+	cluster_3_node_1_2motifs	D	42	67	3.0
hg38_chr1_99849949_99850227_+	cluster_3_node_1_2motifs	R	108	133	9.1
hg38_chr1_99969757_99970241_+	cluster_3_node_1_2motifs	R	280	305	9.4
hg38_chr11_102347091_102347492_+	cluster_3_node_1_2motifs	R	312	337	11.9
hg38_chr11_103091995_103092430_+	cluster_3_node_1_2motifs	D	9	34	13.0
hg38_chr11_106021927_106022638_+	cluster_3_node_1_2motifs	D	47	72	8.7
hg38_chr11_10750914_10751487_+	cluster_3_node_1_2motifs	R	283	308	13.5
hg38_chr11_107565438_107565761_+	cluster_3_node_1_2motifs	D	155	180	2.4
hg38_chr11_107928119_107928472_+	cluster_3_node_1_2motifs	D	230	255	19.7
hg38_chr11_108222576_108223164_+	cluster_3_node_1_2motifs	R	196	221	9.6
hg38_chr11_108467368_108467695_+	cluster_3_node_1_2motifs	D	108	133	8.0
hg38_chr11_110429895_110430252_+	cluster_3_node_1_2motifs	D	95	120	12.4
hg38_chr11_111602136_111602424_+	cluster_3_node_1_2motifs	D	222	247	18.8
hg38_chr11_112073986_112074516_+	cluster_3_node_1_2motifs	D	338	363	7.9
hg38_chr11_112086460_112087051_+	cluster_3_node_1_2motifs	D	158	183	8.4
hg38_chr11_114159950_114160305_+	cluster_3_node_1_2motifs	D	161	186	6.8
hg38_chr11_116772858_116773199_+	cluster_3_node_1_2motifs	R	178	203	11.6
hg38_chr11_116787819_116788252_+	cluster_3_node_1_2motifs	R	89	114	18.4
hg38_chr11_117143939_117144507_+	cluster_3_node_1_2motifs	R	384	409	9.3
hg38_chr11_117231892_117232825_+	cluster_3_node_1_2motifs	D	801	826	15.2
hg38_chr11_117327643_117328068_+	cluster_3_node_1_2motifs	R	370	395	11.5
hg38_chr11_118251864_118252543_+	cluster_3_node_1_2motifs	D	216	241	8.0
hg38_chr11_118359231_118359766_+	cluster_3_node_1_2motifs	D	214	239	8.1
hg38_chr11_118401371_118401861_+	cluster_3_node_1_2motifs	R	442	467	9.9
hg38_chr11_118436013_118436326_+	cluster_3_node_1_2motifs	R	242	267	12.6
hg38_chr11_118572166_118572527_+	cluster_3_node_1_2motifs	D	170	195	18.6
hg38_chr11_119018185_119018803_+	cluster_3_node_1_2motifs	R	512	537	13.7
hg38_chr11_119057300_119057606_+	cluster_3_node_1_2motifs	D	125	150	10.6
hg38_chr11_119067484_119067856_+	cluster_3_node_1_2motifs	D	188	213	13.3
hg38_chr11_119084680_119085166_+	cluster_3_node_1_2motifs	D	280	305	7.3
hg38_chr11_119095623_119095945_+	cluster_3_node_1_2motifs	R	20	45	4.4
hg38_chr11_119101747_119102436_+	cluster_3_node_1_2motifs	R	541	566	8.0
hg38_chr11_120336156_120336433_+	cluster_3_node_1_2motifs	D	198	223	10.5
hg38_chr11_123062096_123062870_+	cluster_3_node_1_2motifs	D	187	212	11.2
hg38_chr11_123741462_123741893_+	cluster_3_node_1_2motifs	D	48	73	13.2
hg38_chr11_124622613_124623044_+	cluster_3_node_1_2motifs	D	394	419	11.1
hg38_chr11_124800266_124800761_+	cluster_3_node_1_2motifs	R	321	346	11.9
hg38_chr11_124953829_124954319_+	cluster_3_node_1_2motifs	D	169	194	13.5
hg38_chr11_125111847_125112116_+	cluster_3_node_1_2motifs	D	6	31	12.6
hg38_chr11_1262540_1262943_+	cluster_3_node_1_2motifs	D	201	226	11.0
hg38_chr11_126268663_126269144_+	cluster_3_node_1_2motifs	R	344	369	11.9
hg38_chr11_126480759_126481034_+	cluster_3_node_1_2motifs	D	55	80	-0.1
hg38_chr11_130916304_130916644_+	cluster_3_node_1_2motifs	D	238	263	8.6
hg38_chr11_133957016_133957563_+	cluster_3_node_1_2motifs	D	5	30	13.4
hg38_chr11_134037269_134037716_+	cluster_3_node_1_2motifs	R	131	156	13.0
hg38_chr11_17077591_17077922_+	cluster_3_node_1_2motifs	D	129	154	6.0
hg38_chr11_17207807_17208212_+	cluster_3_node_1_2motifs	R	314	339	8.4
hg38_chr11_17353579_17353978_+	cluster_3_node_1_2motifs	R	187	212	7.9
hg38_chr11_18012869_18013163_+	cluster_3_node_1_2motifs	R	175	200	13.2
hg38_chr11_18105930_18106240_+	cluster_3_node_1_2motifs	R	77	102	10.7
hg38_chr11_18322232_18322757_+	cluster_3_node_1_2motifs	D	43	68	7.7
hg38_chr11_18526580_18527261_+	cluster_3_node_1_2motifs	R	150	175	9.3
hg38_chr11_18634173_18634702_+	cluster_3_node_1_2motifs	D	183	208	9.2
hg38_chr11_19240905_19241292_+	cluster_3_node_1_2motifs	R	192	217	13.2
hg38_chr11_20387394_20387783_+	cluster_3_node_1_2motifs	D	108	133	14.1
hg38_chr11_207200_207817_+	cluster_3_node_1_2motifs	R	482	507	13.1
hg38_chr11_22625426_22626006_+	cluster_3_node_1_2motifs	R	289	314	6.9
hg38_chr11_236474_237176_+	cluster_3_node_1_2motifs	D	430	455	12.3
hg38_chr11_2400037_2400721_+	cluster_3_node_1_2motifs	R	593	618	9.3
hg38_chr11_27506654_27506930_+	cluster_3_node_1_2motifs	R	147	172	15.2
hg38_chr11_28108104_28108521_+	cluster_3_node_1_2motifs	R	242	267	9.8
hg38_chr11_28110111_28110445_+	cluster_3_node_1_2motifs	R	289	314	3.0
hg38_chr11_30322787_30323176_+	cluster_3_node_1_2motifs	D	197	222	11.1
hg38_chr11_3057198_3057759_+	cluster_3_node_1_2motifs	D	124	149	11.0
hg38_chr11_31369654_31370034_+	cluster_3_node_1_2motifs	R	91	116	7.3
hg38_chr11_32583570_32584067_+	cluster_3_node_1_2motifs	R	428	453	12.1
hg38_chr11_33161237_33161796_+	cluster_3_node_1_2motifs	R	302	327	6.9
hg38_chr11_3379007_3379405_+	cluster_3_node_1_2motifs	D	248	273	12.2
hg38_chr11_35662603_35663047_+	cluster_3_node_1_2motifs	R	153	178	15.0
hg38_chr11_43358714_43359142_+	cluster_3_node_1_2motifs	R	212	237	10.4
hg38_chr11_43880514_43881098_+	cluster_3_node_1_2motifs	R	438	463	10.6
hg38_chr11_45917681_45918195_+	cluster_3_node_1_2motifs	D	394	419	10.9
hg38_chr11_46700358_46701207_+	cluster_3_node_1_2motifs	D	263	288	8.7
hg38_chr11_46936437_46936951_+	cluster_3_node_1_2motifs	R	473	498	14.1
hg38_chr11_47248664_47249104_+	cluster_3_node_1_2motifs	D	92	117	6.5
hg38_chr11_47408033_47408617_+	cluster_3_node_1_2motifs	R	519	544	15.1
hg38_chr11_47426343_47426901_+	cluster_3_node_1_2motifs	D	126	151	14.3
hg38_chr11_47552970_47553402_+	cluster_3_node_1_2motifs	D	72	97	13.7
hg38_chr11_47578680_47579222_+	cluster_3_node_1_2motifs	D	122	147	11.4
hg38_chr11_47767443_47767753_+	cluster_3_node_1_2motifs	D	7	32	3.4
hg38_chr11_47848162_47848566_+	cluster_3_node_1_2motifs	R	220	245	12.9
hg38_chr11_506594_506993_+	cluster_3_node_1_2motifs	D	370	395	16.9
hg38_chr11_535538_535839_+	cluster_3_node_1_2motifs	D	38	63	15.4
hg38_chr11_57335688_57336047_+	cluster_3_node_1_2motifs	R	102	127	14.9
hg38_chr11_57530620_57530933_+	cluster_3_node_1_2motifs	R	235	260	7.8
hg38_chr11_576233_576673_+	cluster_3_node_1_2motifs	R	264	289	14.0
hg38_chr11_57668086_57668430_+	cluster_3_node_1_2motifs	R	49	74	8.6
hg38_chr11_57712139_57712647_+	cluster_3_node_1_2motifs	D	45	70	9.2
hg38_chr11_57741142_57741704_+	cluster_3_node_1_2motifs	D	393	418	9.9
hg38_chr11_58578053_58578402_+	cluster_3_node_1_2motifs	D	273	298	1.8
hg38_chr11_59615661_59616234_+	cluster_3_node_1_2motifs	D	102	127	13.9
hg38_chr11_59810288_59811021_+	cluster_3_node_1_2motifs	R	678	703	10.7
hg38_chr11_60906309_60906753_+	cluster_3_node_1_2motifs	R	366	391	5.9
hg38_chr11_61161320_61161727_+	cluster_3_node_1_2motifs	D	334	359	13.9
hg38_chr11_61336174_61336526_+	cluster_3_node_1_2motifs	R	207	232	5.2
hg38_chr11_61362151_61362628_+	cluster_3_node_1_2motifs	R	62	87	9.6
hg38_chr11_61392223_61392718_+	cluster_3_node_1_2motifs	R	315	340	8.5
hg38_chr11_61429783_61430392_+	cluster_3_node_1_2motifs	D	193	218	18.0
hg38_chr11_61792404_61792875_+	cluster_3_node_1_2motifs	R	291	316	6.7
hg38_chr11_61967542_61967852_+	cluster_3_node_1_2motifs	D	156	181	12.4
hg38_chr11_62123521_62124024_+	cluster_3_node_1_2motifs	D	284	309	6.7
hg38_chr11_62591228_62592155_+	cluster_3_node_1_2motifs	D	762	787	10.5
hg38_chr11_62599256_62599583_+	cluster_3_node_1_2motifs	R	39	64	3.8
hg38_chr11_62601628_62602080_+	cluster_3_node_1_2motifs	D	105	130	9.7
hg38_chr11_62621838_62622424_+	cluster_3_node_1_2motifs	D	5	30	15.6
hg38_chr11_62653170_62653597_+	cluster_3_node_1_2motifs	R	20	45	10.5
hg38_chr11_62665061_62665380_+	cluster_3_node_1_2motifs	D	160	185	11.3
hg38_chr11_62678953_62679256_+	cluster_3_node_1_2motifs	D	43	68	5.3
hg38_chr11_62706046_62706500_+	cluster_3_node_1_2motifs	R	342	367	16.4
hg38_chr11_62727475_62727835_+	cluster_3_node_1_2motifs	D	3	28	7.1
hg38_chr11_62728195_62728736_+	cluster_3_node_1_2motifs	R	250	275	7.8
hg38_chr11_62753702_62754137_+	cluster_3_node_1_2motifs	D	215	240	7.1
hg38_chr11_62771210_62771545_+	cluster_3_node_1_2motifs	D	217	242	18.7
hg38_chr11_62787116_62787646_+	cluster_3_node_1_2motifs	R	415	440	11.5
hg38_chr11_62791793_62792187_+	cluster_3_node_1_2motifs	D	269	294	9.7
hg38_chr11_62831432_62831891_+	cluster_3_node_1_2motifs	D	280	305	9.2
hg38_chr11_62839422_62839788_+	cluster_3_node_1_2motifs	D	58	83	4.3
hg38_chr11_63838677_63839099_+	cluster_3_node_1_2motifs	R	87	112	12.9
hg38_chr11_63974321_63974877_+	cluster_3_node_1_2motifs	R	491	516	8.6
hg38_chr11_63986147_63986604_+	cluster_3_node_1_2motifs	R	431	456	9.6
hg38_chr11_64225957_64226503_+	cluster_3_node_1_2motifs	R	305	330	12.1
hg38_chr11_64240695_64241183_+	cluster_3_node_1_2motifs	R	270	295	12.3
hg38_chr11_64269756_64270380_+	cluster_3_node_1_2motifs	R	208	233	9.3
hg38_chr11_64317361_64318156_+	cluster_3_node_1_2motifs	D	741	766	8.4
hg38_chr11_6481118_6481751_+	cluster_3_node_1_2motifs	R	139	164	10.5
hg38_chr11_65083863_65084332_+	cluster_3_node_1_2motifs	D	140	165	12.9
hg38_chr11_65095935_65096463_+	cluster_3_node_1_2motifs	R	450	475	10.6
hg38_chr11_65117480_65117985_+	cluster_3_node_1_2motifs	D	121	146	7.0
hg38_chr11_65134345_65134781_+	cluster_3_node_1_2motifs	R	227	252	14.0
hg38_chr11_65418806_65419257_+	cluster_3_node_1_2motifs	R	310	335	8.6
hg38_chr11_65570140_65570690_+	cluster_3_node_1_2motifs	D	196	221	7.9
hg38_chr11_65615148_65615851_+	cluster_3_node_1_2motifs	R	263	288	8.1
hg38_chr11_65652860_65653235_+	cluster_3_node_1_2motifs	R	129	154	4.4
hg38_chr11_65711917_65712476_+	cluster_3_node_1_2motifs	R	371	396	15.1
hg38_chr11_65856977_65857329_+	cluster_3_node_1_2motifs	D	94	119	9.5
hg38_chr11_65857987_65858474_+	cluster_3_node_1_2motifs	R	8	33	11.7
hg38_chr11_65859489_65859856_+	cluster_3_node_1_2motifs	R	52	77	12.3
hg38_chr11_65888326_65888819_+	cluster_3_node_1_2motifs	R	243	268	16.6
hg38_chr11_65961394_65961893_+	cluster_3_node_1_2motifs	R	422	447	10.5
hg38_chr11_66001925_66002607_+	cluster_3_node_1_2motifs	R	594	619	8.6
hg38_chr11_66052081_66052586_+	cluster_3_node_1_2motifs	D	3	28	11.9
hg38_chr11_6606968_6607292_+	cluster_3_node_1_2motifs	D	181	206	8.9
hg38_chr11_6612096_6612411_+	cluster_3_node_1_2motifs	R	25	50	14.3
hg38_chr11_66268473_66268989_+	cluster_3_node_1_2motifs	R	106	131	11.4
hg38_chr11_66288985_66289408_+	cluster_3_node_1_2motifs	D	189	214	9.8
hg38_chr11_66480247_66480743_+	cluster_3_node_1_2motifs	R	37	62	12.7
hg38_chr11_66510425_66510784_+	cluster_3_node_1_2motifs	R	192	217	9.8
hg38_chr11_66958430_66958917_+	cluster_3_node_1_2motifs	D	133	158	13.1
hg38_chr11_67239907_67240233_+	cluster_3_node_1_2motifs	D	111	136	6.5
hg38_chr11_67262630_67263124_+	cluster_3_node_1_2motifs	R	229	254	4.3
hg38_chr11_67288313_67288684_+	cluster_3_node_1_2motifs	R	184	209	9.8
hg38_chr11_67401571_67402374_+	cluster_3_node_1_2motifs	D	347	372	16.9
hg38_chr11_67464630_67464956_+	cluster_3_node_1_2motifs	D	132	157	16.1
hg38_chr11_67508025_67508501_+	cluster_3_node_1_2motifs	R	436	461	9.7
hg38_chr11_67805205_67805507_+	cluster_3_node_1_2motifs	R	199	224	17.0
hg38_chr11_68003973_68004281_+	cluster_3_node_1_2motifs	D	152	177	16.9
hg38_chr11_68030257_68030769_+	cluster_3_node_1_2motifs	D	133	158	8.3
hg38_chr11_68271786_68272419_+	cluster_3_node_1_2motifs	R	133	158	12.9
hg38_chr11_68903588_68904105_+	cluster_3_node_1_2motifs	D	460	485	13.5
hg38_chr11_69675199_69675518_+	cluster_3_node_1_2motifs	R	237	262	13.3
hg38_chr11_7020214_7020518_+	cluster_3_node_1_2motifs	R	171	196	11.8
hg38_chr11_70398211_70398795_+	cluster_3_node_1_2motifs	R	252	277	17.7
hg38_chr11_71453071_71453429_+	cluster_3_node_1_2motifs	R	110	135	19.0
hg38_chr11_71928293_71929242_+	cluster_3_node_1_2motifs	D	25	50	9.2
hg38_chr11_72080512_72080839_+	cluster_3_node_1_2motifs	D	43	68	11.2
hg38_chr11_72102911_72103581_+	cluster_3_node_1_2motifs	D	413	438	12.7
hg38_chr11_72112274_72113011_+	cluster_3_node_1_2motifs	R	378	403	6.9
hg38_chr11_72751820_72752588_+	cluster_3_node_1_2motifs	D	591	616	12.4
hg38_chr11_73142270_73142572_+	cluster_3_node_1_2motifs	D	5	30	11.4
hg38_chr11_73787691_73788348_+	cluster_3_node_1_2motifs	R	380	405	10.4
hg38_chr11_73876760_73877217_+	cluster_3_node_1_2motifs	R	241	266	9.1
hg38_chr11_74170857_74171432_+	cluster_3_node_1_2motifs	D	5	30	5.2
hg38_chr11_75399288_75399706_+	cluster_3_node_1_2motifs	R	316	341	5.0
hg38_chr11_75562562_75563077_+	cluster_3_node_1_2motifs	R	75	100	5.4
hg38_chr11_77637665_77638028_+	cluster_3_node_1_2motifs	D	3	28	4.7
hg38_chr11_77994651_77995136_+	cluster_3_node_1_2motifs	R	26	51	9.5
hg38_chr11_78079666_78080083_+	cluster_3_node_1_2motifs	R	2	27	8.7
hg38_chr11_7986992_7987527_+	cluster_3_node_1_2motifs	D	390	415	8.0
